OBJECTID,BASIC_COLOUR,BODY_TYPE,CC_RATING,CHASSIS7,FIRST_NZ_REGISTRATION_YEAR,FIRST_NZ_REGISTRATION_MONTH,GROSS_VEHICLE_MASS,HEIGHT,IMPORT_STATUS,MAKE,MODEL,MOTIVE_POWER,NUMBER_OF_AXLES,NUMBER_OF_SEATS,NZ_ASSEMBLED,ORIGINAL_COUNTRY,POWER_RATING,PREVIOUS_COUNTRY,ROAD_TRANSPORT_CODE,SUBMODEL,TLA,TRANSMISSION_TYPE,VDAM_WEIGHT,VEHICLE_TYPE,VEHICLE_USAGE,VEHICLE_YEAR
1861,RED,HATCHBACK,1999,,2012,1,1820,0,NEW,HYUNDAI,I30,PETROL,2,5,IMPORTED BUILT-UP,SOUTH KOREA,105,NONE,,2.0 ELITE A4,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2012
1862,RED,STATION WAGON,1990,BJFW-30,2008,6,1505,0,USED,MAZDA,FAMILIA,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,SPORT 20,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2004
1863,BLACK,HATCHBACK,2488,,2010,10,1806,0,NEW,MAZDA,MAZDA3,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,122,NONE,,SPORTHATCH SP25 2.5,PALMERSTON NORTH CITY,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1864,WHITE,STATION WAGON,1830,N61W-00,2008,2,1665,0,USED,MITSUBISHI,RVR,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1998
1865,RED,HATCHBACK,1322,ZC11S-1,2008,2,1295,0,USED,SUZUKI,SWIFT,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,OTOROHANGA DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2006
1866,RED,STATION WAGON,2960,EPFW-10,2011,9,1785,0,USED,MAZDA,TRIBUTE,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,V6,WELLINGTON CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2002
1867,WHITE,UTILITY,2953,,2010,8,3032,0,NEW,FORD,RANGER,DIESEL,2,4,IMPORTED BUILT-UP,THAILAND,115,NONE,,3.0TD XLT SUP W/S4X4,WHANGAREI DISTRICT,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1868,WHITE,SALOON,1587,7A453AE,1993,9,0,0,NEW,TOYOTA,COROLLA,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,SD AUTO,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1993
1869,YELLOW,UTILITY,5000,3GCCW80,2008,1,1625,0,USED,CHEVROLET,EL CAMINO,PETROL,2,2,IMPORTED BUILT-UP,UNITED STATES,0,UNITED STATES,,,AUCKLAND,,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,1987
1870,SILVER,UTILITY,4100,CCQ144Z,2009,5,1800,0,USED,CHEVROLET,C10,PETROL,2,3,IMPORTED BUILT-UP,UNITED STATES,0,UNITED STATES,,PICKUP,LOWER HUTT CITY,,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,1974
1871,SILVER,STATION WAGON,2360,ACR30-0,2010,3,2070,0,USED,TOYOTA,ESTIMA,PETROL,2,8,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1872,BLUE,HATCHBACK,846,JDAL201,1992,10,0,0,NEW,DAIHATSU,MIRA LX,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,,MATAMATA-PIAKO DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1992
1873,SILVER,SALOON,1598,,1992,9,0,0,NEW,HONDA,CIVIC,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,4DR LXI MAN,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1992
1874,RED,HATCHBACK,1997,SF5P44G,1992,6,0,0,NEW,MITSUBISHI,GALANT,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,,GISBORNE DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1992
1875,RED,SALOON,1468,LF5H41-,1991,3,0,0,NEW,MITSUBISHI,LANCER,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,,PALMERSTON NORTH CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1991
1876,WHITE,SALOON,1295,EE10095,1992,11,0,0,NEW,TOYOTA,COROLLA,PETROL,0,5,UNKNOWN,JAPAN,0,NONE,,SD MAN,CHRISTCHURCH CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1992
1877,SILVER,STATION WAGON,3456,,2008,1,2720,0,NEW,TOYOTA,HIGHLANDER,PETROL,2,7,IMPORTED BUILT-UP,JAPAN,201,NONE,,3.5P LTD 4WD WGN5 5A,NEW PLYMOUTH DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1878,SILVER,STATION WAGON,1496,,2008,4,1445,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,81,NONE,,1.5P WAGON 5DR 5M,SOUTH WAIKATO DISTRICT,5-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1879,WHITE,SALOON,1460,CS2A-05,2011,8,1405,0,USED,MITSUBISHI,LANCER,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,PORIRUA CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2003
1880,GREY,STATION WAGON,3456,,2009,7,2720,0,NEW,TOYOTA,HIGHLANDER,PETROL,2,7,IMPORTED BUILT-UP,JAPAN,201,NONE,,3.5P LTD 4WD WGN5 5A,WAIMATE DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2009
1881,WHITE,STATION WAGON,1990,RN3-103,2010,7,1795,0,USED,HONDA,STREAM,PETROL,2,7,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1882,ORANGE,MOBILE MACHINE,3469,708FDJ3,2009,8,4330,0,NEW,TOYOTA,8FD,DIESEL,0,0,IMPORTED BUILT-UP,JAPAN,0,NONE,,72-30,AUCKLAND,,0,MOBILE MACHINE,OTHER,2009
1883,RED,UTILITY,2953,,2010,8,2914,0,NEW,FORD,RANGER,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,115,NONE,,3.0TD XLT DC W/S 4X2,AUCKLAND,5-GEAR AUTO,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1884,BLACK,STATION WAGON,2982,,2010,1,2990,0,NEW,TOYOTA,LANDCRUISER,DIESEL,2,7,IMPORTED BUILT-UP,JAPAN,127,NONE,,VX LTD 3.0TD 5A,HAMILTON CITY,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1885,WHITE,LIGHT VAN,2351,,2011,9,2505,0,NEW,MITSUBISHI,L300,PETROL,0,3,IMPORTED BUILT-UP,JAPAN,99,NONE,,2.4P LWB 5 DOOR,AUCKLAND,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2011
1886,WHITE,HATCHBACK,1798,,2009,3,1805,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,100,NONE,,1.8P GLX HATCH 5 6M,AUCKLAND,6-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2009
1887,WHITE,UTILITY,2953,,2010,8,2894,0,NEW,FORD,RANGER,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,115,NONE,,3.0TD DC W/S 4X2,DUNEDIN CITY,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1888,SILVER,MINIBUS,2982,,2010,1,3200,0,NEW,TOYOTA,HIACE,DIESEL,2,12,IMPORTED BUILT-UP,JAPAN,80,NONE,,3.0DT 4A 12 SEAT,HAMILTON CITY,4-GEAR AUTO,0,BUS,PRIVATE PASSENGER,2010
1889,SILVER,HATCHBACK,1298,,2008,5,1455,0,NEW,TOYOTA,YARIS,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,64,NONE,,1.3P HATCH3 5M,CHRISTCHURCH CITY,5-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1890,BLUE,SALOON,2489,,2009,8,1854,0,NEW,MAZDA,MAZDA6,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,125,NONE,,SEDAN GSX 2.5 5AT,HASTINGS DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2009
1891,SILVER,SALOON,1998,,2011,10,1850,0,NEW,MITSUBISHI,LANCER,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,115,NONE,,2.0 ES SEDAN AUTO,MATAMATA-PIAKO DISTRICT,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2011
1892,GREY,UTILITY,2999,,2010,9,2900,0,NEW,HOLDEN,COLORADO,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,120,NONE,,4X4 CREWCAB P/U LTMT,AUCKLAND,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1893,SILVER,HATCHBACK,1798,,2009,11,1805,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,100,NONE,,1.8P GX HATCH 5 4A,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2009
1894,BLACK,STATION WAGON,1998,,2010,1,1884,0,NEW,MAZDA,MAZDA6,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,108,NONE,,WAGON GLX 2.0 5 AUTO,SOUTH WAIKATO DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1895,BLUE,HATCHBACK,1798,,2010,6,1805,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,100,NONE,,1.8P GX HATCH 5 6M,SELWYN DISTRICT,6-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1896,SILVER,STATION WAGON,1998,TC24-10,2010,4,1965,0,USED,NISSAN,SERENA,PETROL,2,7,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2002
1897,BLACK,SALOON,2970,WBAAV52,2010,3,1815,0,USED,BMW,330I,PETROL,2,5,IMPORTED BUILT-UP,GERMANY,0,JAPAN,,M-SPORT,GISBORNE DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2000
1898,RED,HATCHBACK,1372,,2012,3,0,0,NEW,SUZUKI,SWIFT,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,70,NONE,,LTDA 1.4 5DR,INVERCARGILL CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2012
1899,WHITE,STATION WAGON,2960,LWFW-10,2009,6,2105,0,USED,MAZDA,MPV,PETROL,2,6,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2003
1900,GREEN,HATCHBACK,1498,,2010,6,1470,0,NEW,MAZDA,MAZDA2,PETROL,0,5,IMPORTED BUILT-UP,THAILAND,76,NONE,,CLASSIC 1.5 4AT,ASHBURTON DISTRICT,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1901,GREY,SALOON,2488,,2010,9,1850,0,NEW,MAZDA,MAZDA6,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,125,NONE,,SEDAN GSX 2.5 5AT,AUCKLAND,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1902,BLACK,HATCHBACK,1995,,2010,5,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFCB2 2.0 5DR LTD,CHRISTCHURCH CITY,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1903,RED,HATCHBACK,1086,,2008,3,1350,0,NEW,KIA,PICANTO,PETROL,2,5,IMPORTED BUILT-UP,SOUTH KOREA,48,NONE,,1.1 MANUAL,UPPER HUTT CITY,5-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1904,RED,SALOON,1998,,2010,6,1850,0,NEW,MITSUBISHI,LANCER,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,115,NONE,,2.0 ES SEDAN AUTO,PORIRUA CITY,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1905,ORANGE,HATCHBACK,1995,,2008,5,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFA2 2.0 5DR,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1906,WHITE,SALOON,2260,GG3S-11,2008,1,1695,0,USED,MAZDA,ATENZA,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,KAIPARA DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2004
1907,SILVER,DOMESTIC TRAILER,0,29906,2010,5,1200,0,NEW,KEA,K85S EXT DB,,2,0,NZ ASSEMBLED/BUILT,NEW ZEALAND,0,NONE,,,HAMILTON CITY,,0,TRAILER/CARAVAN,OTHER GOODS,2010
1908,SILVER,STATION WAGON,1590,WF0NXXW,2008,4,1495,0,USED,FORD,FOCUS,PETROL,0,5,IMPORTED BUILT-UP,GERMANY,0,JAPAN,,,WELLINGTON CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1909,SILVER,STATION WAGON,1990,T30-002,2010,4,1615,0,USED,NISSAN,X-TRAIL,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1910,BLACK,UTILITY,2953,,2010,8,3025,0,NEW,MAZDA,BT-50,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,115,NONE,,D/CAB W/S 4WD SDX,SOUTHLAND DISTRICT,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1911,WHITE,STATION WAGON,2260,GY3W-11,2010,4,1695,0,USED,MAZDA,ATENZA,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2003
1912,BLUE,HATCHBACK,1496,NCP13-0,2010,5,1245,0,USED,TOYOTA,VITZ,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,DUNEDIN CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1913,SILVER,SALOON,1990,WBAVA76,2008,2,1735,0,USED,BMW,320,PETROL,2,5,IMPORTED BUILT-UP,GERMANY,0,JAPAN,,I,WHANGANUI DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2007
1914,WHITE,STATION WAGON,2477,,2010,1,2710,0,NEW,MITSUBISHI,CHALLENGER,DIESEL,0,5,IMPORTED BUILT-UP,THAILAND,133,NONE,,GLS 4WD 2.5TD AUTO,ROTORUA DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1915,SILVER,UTILITY,2982,,2010,2,2710,0,NEW,TOYOTA,HILUX,DIESEL,2,4,IMPORTED BUILT-UP,THAILAND,126,NONE,,3.0TD 4WD XC 5M,AUCKLAND,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1916,YELLOW,HATCHBACK,1298,,2010,2,1465,0,NEW,TOYOTA,YARIS,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,64,NONE,,T130 1.3P HATCH5 4A,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1917,GREY,UTILITY,1998,,2012,7,2740,0,NEW,SSANGYONG,ACTYON SPORT,DIESEL,2,5,IMPORTED BUILT-UP,SOUTH KOREA,114,NONE,,4X4 MANUAL DIESEL,WAIPA DISTRICT,6-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2012
1918,GREEN,SALOON,2362,,2011,9,2015,0,NEW,TOYOTA,CAMRY,PETROL,2,5,IMPORTED BUILT-UP,AUSTRALIA,117,NONE,,2.4P GL SEDAN 5A,AUCKLAND,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2011
1919,WHITE,STATION WAGON,2164,,1993,10,0,0,NEW,TOYOTA,CAMRY,PETROL,0,5,UNKNOWN,AUSTRALIA,0,NONE,,,RUAPEHU DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1993
1920,WHITE,UTILITY,2982,,2010,4,2780,0,NEW,TOYOTA,HILUX,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,126,NONE,,3.0TD 4WD SR5 DC 5M,TARARUA DISTRICT,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1921,SILVER,UTILITY,3564,,2011,10,2385,0,NEW,HOLDEN,COMMODORE,PETROL,2,2,IMPORTED BUILT-UP,AUSTRALIA,215,NONE,,SV6 UTE AT,HOROWHENUA DISTRICT,6-GEAR AUTO,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2011
1922,BLUE,STATION WAGON,2477,,2010,1,2710,0,NEW,MITSUBISHI,CHALLENGER,DIESEL,0,7,IMPORTED BUILT-UP,THAILAND,133,NONE,,EXC 4WD 2.5TD AUTO,AUCKLAND,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1923,BLUE,DOMESTIC TRAILER,0,,2010,1,1500,0,NEW,TRAILER,HOMEBUILT,,2,0,NZ ASSEMBLED/BUILT,NEW ZEALAND,0,NONE,,,PALMERSTON NORTH CITY,,0,TRAILER/CARAVAN,OTHER GOODS,2010
1924,RED,STATION WAGON,2488,,2010,6,1999,0,NEW,MAZDA,CX7,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,120,NONE,,2WD GSX 2.5 5AT,WESTERN BAY OF PLENTY DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1925,SILVER,SALOON,1999,,2010,8,1713,0,NEW,MAZDA,MAZDA3,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,108,NONE,,SEDAN GSX 2.0 AUTO,PALMERSTON NORTH CITY,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1926,SILVER,HATCHBACK,1798,,2009,9,1805,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,100,NONE,,1.8P GX HATCH 5 4A,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2009
1927,SILVER,STATION WAGON,2362,ACR30-0,2008,2,2080,0,USED,TOYOTA,ESTIMA,PETROL,0,8,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,AERAS,MASTERTON DISTRICT,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2001
1928,SILVER,STATION WAGON,1497,WFY11-2,2009,4,1455,0,USED,NISSAN,WINGROAD,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,WELLINGTON CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2002
1929,GREY,HATCHBACK,1798,,2010,1,1805,0,NEW,TOYOTA,COROLLA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,100,NONE,,1.8P GX HATCH 5 4A,WELLINGTON CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1930,GREY,HATCHBACK,1498,BK5P-20,2010,5,1515,0,USED,MAZDA,AXELA,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2005
1931,BLUE,HATCHBACK,1298,,2008,3,1465,0,NEW,TOYOTA,YARIS,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,64,NONE,,1.3P HATCH3 4A,CHRISTCHURCH CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1932,BLUE,SALOON,1998,,2010,6,1850,0,NEW,MITSUBISHI,LANCER,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,115,NONE,,2.0 ES SEDAN AUTO,PALMERSTON NORTH CITY,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1933,BLUE,SALOON,1999,,2010,7,1713,0,NEW,MAZDA,MAZDA3,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,108,NONE,,SEDAN GSX 2.0 AUTO,ASHBURTON DISTRICT,5-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1934,BLACK,HATCHBACK,1995,,2008,6,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFA 2.0 5DR,PALMERSTON NORTH CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1935,ORANGE,HATCHBACK,1995,,2008,3,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFA2 2.0 5DR,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1936,GREEN,HATCHBACK,1490,,2010,8,1470,0,NEW,SUZUKI,SWIFT,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,75,NONE,,GLXH2 1.5 5DR LTD,CHRISTCHURCH CITY,5-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1937,SILVER,STATION WAGON,1998,,2011,12,1970,0,NEW,MITSUBISHI,ASX,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,112,NONE,,2WD 2.0P CVT LS,AUCKLAND,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2011
1938,BLACK,UTILITY,2982,,2010,3,2780,0,NEW,TOYOTA,HILUX,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,126,NONE,,3.0TD 4WD DC 5M,AUCKLAND,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1939,WHITE,UTILITY,2982,,2010,2,2780,0,NEW,TOYOTA,HILUX,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,126,NONE,,3.0TD 4WD DC 5M,NELSON CITY,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1940,GREY,STATION WAGON,1998,,2011,11,1970,0,NEW,MITSUBISHI,ASX,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,112,NONE,,2WD 2.0P CVT SPORT,WAIKATO DISTRICT,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2011
1941,WHITE,STATION WAGON,2967,,2010,1,2265,0,NEW,AUDI,A4,DIESEL,0,5,IMPORTED BUILT-UP,GERMANY,176,NONE,,3.0TDI Q TIP AVANT,LOWER HUTT CITY,6-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1942,BLUE,HATCHBACK,1490,,2010,2,1470,0,NEW,SUZUKI,SWIFT,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,75,NONE,,GLXA 1.5 5DR,PALMERSTON NORTH CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1943,RED,STATION WAGON,3800,,1991,4,0,0,NEW,HOLDEN,COMMODORE,PETROL,0,5,UNKNOWN,AUSTRALIA,0,NONE,,EXEC,PALMERSTON NORTH CITY,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,1991
1944,SILVER,HATCHBACK,1995,,2011,6,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFCB2 2.0 5DR LTD,ROTORUA DISTRICT,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2011
1945,ORANGE,HATCHBACK,1490,,2010,2,1470,0,NEW,SUZUKI,SWIFT,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,75,NONE,,GLXA 1.5 5DR,LOWER HUTT CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1946,YELLOW,HATCHBACK,1586,,2010,4,1500,0,NEW,SUZUKI,SWIFT,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,92,NONE,,HATCH 1.6 5DR SPORT,CHRISTCHURCH CITY,5-GEAR MANUAL,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1947,GREY,STATION WAGON,2350,CM2-100,2008,1,1815,0,USED,HONDA,ACCORD,PETROL,0,5,IMPORTED BUILT-UP,JAPAN,0,JAPAN,,,AUCKLAND,,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2003
1948,WHITE,HATCHBACK,1995,,2008,3,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFA2 2.0 5DR,CHRISTCHURCH CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1949,SILVER,UTILITY,2982,,2010,1,2710,0,NEW,TOYOTA,HILUX,DIESEL,2,5,IMPORTED BUILT-UP,THAILAND,126,NONE,,3.0TD 2WD DC 5M,GREY DISTRICT,5-GEAR MANUAL,0,GOODS VAN/TRUCK/UTILITY,PRIVATE PASSENGER,2010
1950,WHITE,CARAVAN,0,SGDS3AS,2008,5,1460,0,NEW,CARAVAN,SWIFT CHARISMA 555,,2,0,IMPORTED BUILT-UP,UNITED KINGDOM,0,NONE,,,WAIMAKARIRI DISTRICT,,0,TRAILER/CARAVAN,OTHER,2008
1951,ORANGE,HATCHBACK,1995,,2010,4,1675,0,NEW,SUZUKI,SX4,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,107,NONE,,GLXFCB2 2.0 5DR LTD,AUCKLAND,CONTINUOUSLY VARIABLE,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2010
1952,BLUE,HATCHBACK,1298,,2008,4,1465,0,NEW,TOYOTA,YARIS,PETROL,2,5,IMPORTED BUILT-UP,JAPAN,64,NONE,,1.3P HATCH5 4A,NELSON CITY,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
1953,BLACK,STATION WAGON,2656,,2008,5,2170,0,NEW,KIA,SPORTAGE,PETROL,2,5,IMPORTED BUILT-UP,SOUTH KOREA,127,NONE,,2.7 V6 AUTO,AUCKLAND,4-GEAR AUTO,0,PASSENGER CAR/VAN,PRIVATE PASSENGER,2008
